StudentID	Student_Number	CourseNumber	YearID
62077	50410	1629ALG	3500
67622	51802	1629ALG	3500
117468	62826	1629ALG	3500
72636	54560	1637ALG	3500
73057	54609	1637ALG	3500
73381	55082	1637ALG	3500
96701	58547	1637ALG	3500
60790	49589	1637ALG	3500
75048	56314	1637ALG	3500
81423	56956	1637ALG	3500
116575	62171	1637ALG	3500
117186	62606	1637ALG	3500
133486	64834	1637ALG	3500
73175	54689	1637ALG	3500
102874	59106	1637ALG	3500
112072	61478	1637ALG	3500
116685	62257	1637ALG	3500
126273	63714	1637ALG	3500
128723	63874	1637ALG	3500
130240	64453	1637ALG	3500
137142	65643	1637ALG	3500
69401	52366	1637ALG	3500
71390	54113	1637ALG	3500
72123	54444	1637ALG	3500
73056	54608	1637ALG	3500
73593	55227	1637ALG	3500
112629	61658	1637ALG	3500
72993	54438	1637ALG	3500
73302	55027	1637ALG	3500
96426	58428	1637ALG	3500
97173	58628	1637ALG	3500
122080	12453	1637ALG	3500
136145	65147	1637ALG	3500
70331	53154	1637ALG	3500
73306	55031	1637ALG	3500
103429	59333	1637ALG	3500
107075	59925	1637ALG	3500
109173	60830	1637ALG	3500
128824	63884	1637ALG	3500
60769	49568	1637ALG	3500
103127	59175	1637ALG	3500
103270	59244	1637ALG	3500
103334	59265	1637ALG	3500
122728	63297	1637ALG	3500
67792	51929	1637ALG	3500
72376	54473	1637ALG	3500
112294	61579	1637ALG	3500
136146	65148	1637ALG	3500
139365	65844	1637ALG	3500
60764	49563	1649ALG	3500
129780	64111	1649ALG	3500
54710	47044	1649ALG	3500
64624	51087	1649ALG	3500
73277	55001	1649ALG	3500
85428	57345	1649ALG	3500
128923	63892	1649ALG	3500
35765	706144	1649ALG	3500
56477	47737	1649ALG	3500
85982	57465	1649ALG	3500
64730	51122	1649ALG	3500
70577	53398	1649ALG	3500
123623	63497	1649ALG	3500
70569	53390	1649ALG	3500
70578	53399	1649ALG	3500
132686	64780	1649ALG	3500
110523	60965	1649ALG	3500
75032	56298	1650LG	3500
75569	58878	1650LG	3500
117436	62791	1650LG	3500
102426	58982	1650LG	3500
117087	62554	1650LG	3500
128726	63877	1650LG	3500
72494	54504	1650LG	3500
67809	51946	1680ALG	3500
55093	47224	1680ALG	3500
71214	53968	1680ALG	3500
67801	51938	1680ALG	3500
122103	55540	1680ALG	3500
60992	49763	1680ALG	3500
70657	53478	1680ALG	3500
122724	63293	1765ALG	3500
93127	58043	1765ALG	3500
95427	58260	1765ALG	3500
103251	59225	1765ALG	3500
123034	63373	1765ALG	3500
137002	65585	1765ALG	3500
65745	51290	1765ALG	3500
74327	55623	1765ALG	3500
85977	57460	1765ALG	3500
129745	64075	1765ALG	3500
129926	64251	1765ALG	3500
84733	57132	1765ALG	3500
85203	57268	1765ALG	3500
85260	57313	1765ALG	3500
130483	64610	1765ALG	3500
64096	50850	1765ALG	3500
80020	60046	1765ALG	3500
80032	60058	1765ALG	3500
85229	57282	1765ALG	3500
74350	55646	1765ALG	3500
84684	57098	1765ALG	3500
84823	57149	1765ALG	3500
87276	57527	1765ALG	3500
90624	57731	1765ALG	3500
66004	51363	1765ALG	3500
103129	59177	1765ALG	3500
112205	61528	1765ALG	3500
130115	64394	1765ALG	3500
135868	65078	1765ALG	3500
73309	55034	1766LG	3500
121830	13671	1766LG	3500
58719	48759	1787ALG	3500
75048	56314	1787ALG	3500
102579	59027	1787ALG	3500
71390	54113	1787ALG	3500
128726	63877	1787ALG	3500
70664	53485	1787ALG	3500
96427	58429	1799LG	3500
135288	64946	1799LG	3500
129073	63906	1799LG	3500
70313	53136	1799LG	3500
98173	58686	1805LG	3500
112438	61619	1805LG	3500
117597	62877	1805LG	3500
85244	57297	1805LG	3500
108125	60580	1805LG	3500
126274	63715	1805LG	3500
129926	64251	1805LG	3500
129927	64252	1805LG	3500
64577	51077	1805LG	3500
69386	52351	1805LG	3500
73961	55465	1805LG	3500
84731	57130	1805LG	3500
85209	57274	1805LG	3500
117127	62560	1805LG	3500
120427	63082	1805LG	3500
84693	57108	1805LG	3500
85737	57417	1805LG	3500
108011	60531	1805LG	3500
136438	65243	1805LG	3500
139314	65842	1805LG	3500
84737	57136	1805LG	3500
96630	58513	1805LG	3500
60968	49739	1805LG	3500
71541	54204	1805LG	3500
74470	55752	1805LG	3500
85180	57245	1805LG	3500
124875	63649	1805LG	3500
74890	55936	1805LG	3500
136842	65432	1805LG	3500
85189	57254	1809LG	3500
81177	56951	1809LG	3500
117140	62574	1809LG	3500
129741	64071	1809LG	3500
80548	62082	1809LG	3500
85055	57211	1809LG	3500
129744	64074	1809LG	3500
73802	55374	1809LG	3500
74139	55563	1809LG	3500
84700	57115	1809LG	3500
129761	64091	1809LG	3500
31818	702197	1809LG	3500
72493	54503	1809LG	3500
84703	57118	1809LG	3500
129740	64070	1809LG	3500
65423	51237	1809LG	3500
65429	51243	1809LG	3500
84882	57163	1809LG	3500
84885	57166	1809LG	3500
85773	57419	1809LG	3500
103129	59177	1809LG	3500
64077	50831	1819LG	3500
84691	57106	1819LG	3500
85282	57327	1819LG	3500
102752	59077	1819LG	3500
80316	61065	1819LG	3500
84728	57127	1819LG	3500
84884	57165	1819LG	3500
45693	42481	1819LG	3500
80307	61056	1819LG	3500
84682	57096	1819LG	3500
74139	55563	1819LG	3500
80015	60041	1819LG	3500
84738	57137	1819LG	3500
85262	57315	1819LG	3500
71686	54320	1819LG	3500
85183	57248	1819LG	3500
84697	57112	1819LG	3500
85252	57305	1819LG	3500
108338	60714	1819LG	3500
129931	64256	1819LG	3500
103442	59348	1819LG	3500
106824	59791	1819LG	3500
109824	60902	1819LG	3500
129746	64076	1819LG	3500
65429	51243	1819LG	3500
80532	62066	1819LG	3500
84736	57135	1819LG	3500
84882	57163	1819LG	3500
85637	57399	1819LG	3500
85773	57419	1819LG	3500
69783	52452	1829LG	3500
122784	63318	1829LG	3500
136441	65246	1829LG	3500
74895	55941	1829LG	3500
112275	61558	1829LG	3500
75077	56323	1829LG	3500
75078	56324	1829LG	3500
121830	13671	1829LG	3500
74460	55742	1834ALG	3500
73319	55044	1834ALG	3500
108044	60570	1834ALG	3500
70333	53156	1834ALG	3500
106897	59837	1834ALG	3500
108137	60593	1834ALG	3500
73080	54632	1834ALG	3500
74882	55928	1834ALG	3500
129737	64067	1834ALG	3500
56122	47588	1834ALG	3500
74342	55638	1834ALG	3500
104474	59483	1835LG	3500
73095	54647	1835LG	3500
123074	63375	1835LG	3500
32572	702951	1837LG	3500
113773	61884	1837LG	3500
129758	64088	1837LG	3500
134487	64887	1837LG	3500
70333	53156	1837LG	3500
107084	59934	1837LG	3500
117289	62666	1837LG	3500
74834	55881	1837LG	3500
101673	58861	1837LG	3500
98077	58681	1837LG	3500
70547	53368	1839LG	3500
75008	56274	1839LG	3500
74930	55976	1839LG	3500
112061	61464	1839LG	3500
70375	53198	1839LG	3500
73002	54529	1839LG	3500
56400	47692	1839LG	3500
116836	62390	1839LG	3500
64277	50973	1839LG	3500
75034	56300	1839LG	3500
121826	13400	1839LG	3500
60788	49587	1839LG	3500
110523	60965	1839LG	3500
122950	63357	1845ALG	3500
136141	65143	1845ALG	3500
136678	65331	1845ALG	3500
37132	707511	1845ALG	3500
75374	56408	1845ALG	3500
134237	64873	1845ALG	3500
61009	49780	1845ALG	3500
72529	54513	1845ALG	3500
112677	61684	1845ALG	3500
31968	702347	1845ALG	3500
60770	49569	1845ALG	3500
64828	51137	1845ALG	3500
75010	56276	1845ALG	3500
75114	56360	1845ALG	3500
94526	58177	1845ALG	3500
116958	62464	1845ALG	3500
135872	65082	1845ALG	3500
74974	56186	1845ALG	3500
123136	63389	1845ALG	3500
69923	52492	1845ALG	3500
70325	53148	1845ALG	3500
75009	56275	1845ALG	3500
78574	56601	1845ALG	3500
121730	47386	1845ALG	3500
137941	65725	1845ALG	3500
74897	55943	1845ALG	3500
107174	59955	1845ALG	3500
56592	47805	1869LG	3500
67575	51755	1869LG	3500
74407	55689	1869LG	3500
104786	59560	1869LG	3500
130435	64609	1869LG	3500
135297	64955	1869LG	3500
73309	55034	1869LG	3500
36173	706552	1869LG	3500
71833	54383	1869LG	3500
136038	65101	1869LG	3500
60793	49592	1869LG	3500
75723	56482	1869LG	3500
135287	64945	1869LG	3500
61426	50296	1869LG	3500
110523	60965	1869LG	3500
136975	65557	1869LG	3500
39351	709730	1879LG	3500
70585	53406	1879LG	3500
75093	56339	1879LG	3500
73106	54658	1879LG	3500
58273	48290	1879LG	3500
57086	47986	1879LG	3500
67787	51924	1879LG	3500
70382	53205	1879LG	3500
72973	54090	1879LG	3500
85734	57414	1879LG	3500
64095	50849	1879LG	3500
122951	63358	1879LG	3500
135345	64967	1879LG	3500
64191	50918	1906ALG	3500
95875	58325	1906ALG	3500
96826	58590	1906ALG	3500
102475	58997	1906ALG	3500
117523	62833	1906ALG	3500
118773	62986	1906ALG	3500
85840	57439	1906ALG	3500
102573	59021	1906ALG	3500
80272	61021	1906ALG	3500
115125	61979	1906ALG	3500
74470	55752	1906ALG	3500
99823	58759	1906ALG	3500
129928	64253	1906ALG	3500
80518	62052	1906ALG	3500
69329	52324	1907ALG	3500
136490	65251	1907ALG	3500
80337	61086	1907ALG	3500
84881	57162	1907ALG	3500
73942	55446	1915LG	3500
121855	700654	1915LG	3500
122673	63290	1915LG	3500
135290	64948	1915LG	3500
136678	65331	1915LG	3500
136865	65468	1915LG	3500
75116	56362	1915LG	3500
93776	58113	1915LG	3500
104523	59485	1915LG	3500
104673	59496	1915LG	3500
106889	59818	1915LG	3500
107241	59999	1915LG	3500
139420	65855	1915LG	3500
72474	54484	1915LG	3500
74968	56180	1915LG	3500
123975	63588	1915LG	3500
124473	63623	1915LG	3500
60752	49551	1915LG	3500
69416	52381	1915LG	3500
71600	54242	1915LG	3500
72637	54561	1915LG	3500
75288	56400	1915LG	3500
94526	58177	1915LG	3500
108044	60570	1915LG	3500
112730	61709	1915LG	3500
116958	62464	1915LG	3500
116973	62479	1915LG	3500
129801	64133	1915LG	3500
136440	65245	1915LG	3500
74991	56203	1915LG	3500
75000	56212	1915LG	3500
129752	64082	1915LG	3500
71975	54409	1915LG	3500
74529	55786	1915LG	3500
75018	56284	1915LG	3500
123280	63401	1915LG	3500
131033	64648	1915LG	3500
71845	54395	1915LG	3500
139111	65826	1915LG	3500
65424	51238	1915LG	3500
75521	56454	1915LG	3500
94181	58154	1915LG	3500
124773	63642	1915LG	3500
125023	63653	1915LG	3500
122153	41376	1919ALG	3500
73114	54666	1919ALG	3500
73266	55097	1919ALG	3500
116810	62364	1919ALG	3500
135297	64955	1919ALG	3500
67802	51939	1919ALG	3500
72478	54488	1919ALG	3500
74147	55571	1919ALG	3500
75562	58834	1919ALG	3500
74141	55565	1919ALG	3500
74862	55909	1919ALG	3500
74859	55906	1919ALG	3500
129754	64084	1919ALG	3500
135340	64962	1919ALG	3500
70940	53727	1919ALG	3500
74790	55867	1919ALG	3500
74893	55939	1919ALG	3500
136143	65145	1919ALG	3500
73103	54655	1920LG	3500
73175	54689	1920LG	3500
85982	57465	1920LG	3500
70939	53726	1920LG	3500
71612	54254	1920LG	3500
71984	54418	1920LG	3500
97276	58635	1920LG	3500
72023	54421	1920LG	3500
73223	54697	1920LG	3500
73325	55050	1920LG	3500
111913	61298	1920LG	3500
116577	62173	1920LG	3500
64626	51089	1920LG	3500
73336	55061	1920LG	3500
73115	54667	1920LG	3500
74925	55971	1920LG	3500
103334	59265	1920LG	3500
67792	51929	1920LG	3500
73299	55023	1920LG	3500
32572	702951	1925LG	3500
73291	55015	1925LG	3500
73342	55067	1925LG	3500
73450	55136	1925LG	3500
106023	59669	1925LG	3500
67624	51804	1925LG	3500
72983	54180	1925LG	3500
73008	54535	1925LG	3500
73017	54569	1925LG	3500
73021	54573	1925LG	3500
116595	62192	1925LG	3500
129175	63926	1925LG	3500
134237	64873	1925LG	3500
71690	54324	1925LG	3500
71983	54417	1925LG	3500
72382	54479	1925LG	3500
102579	59027	1925LG	3500
103074	59152	1925LG	3500
116685	62257	1925LG	3500
122138	52263	1925LG	3500
71601	54243	1925LG	3500
73119	54671	1925LG	3500
90623	57730	1925LG	3500
117184	62604	1925LG	3500
36173	706552	1925LG	3500
72997	54492	1925LG	3500
73044	54596	1925LG	3500
122428	63283	1925LG	3500
122824	63322	1925LG	3500
128623	63865	1925LG	3500
128725	63876	1925LG	3500
62274	50467	1925LG	3500
73306	55031	1925LG	3500
73443	55129	1925LG	3500
104789	59563	1925LG	3500
117236	62622	1925LG	3500
73061	54613	1925LG	3500
112770	61755	1925LG	3500
67622	51802	1925LG	3500
73313	55038	1925LG	3500
102829	59092	1925LG	3500
136859	65462	1925LG	3500
73018	54570	1930LG	3500
73176	54690	1930LG	3500
73295	55019	1930LG	3500
129780	64111	1930LG	3500
65729	51274	1930LG	3500
73026	54578	1930LG	3500
116586	62182	1930LG	3500
60923	49694	1930LG	3500
73288	55012	1930LG	3500
63914	50771	1930LG	3500
116576	62172	1930LG	3500
73223	54697	1930LG	3500
112295	61580	1930LG	3500
33056	703435	1930LG	3500
73336	55061	1930LG	3500
67792	51929	1930LG	3500
74354	55650	1936ALG	3500
123736	63551	1936ALG	3500
129736	64064	1936ALG	3500
74342	55638	1936ALG	3500
75129	56375	1936ALG	3500
84890	57171	1936ALG	3500
85423	57340	1936ALG	3500
70566	53387	1937ALG	3500
70949	53736	1937ALG	3500
96278	58404	1937ALG	3500
58676	48716	1937ALG	3500
73085	54637	1938ALG	3500
117823	62911	1938ALG	3500
75048	56314	1938ALG	3500
137591	65698	1938ALG	3500
60776	49575	1938ALG	3500
111988	61384	1938ALG	3500
109173	60830	1938ALG	3500
58600	48640	1939ALG	3500
70726	53514	1939ALG	3500
69403	52368	1940ALG	3500
122778	63312	1940ALG	3500
129712	64044	1940ALG	3500
104786	59560	1940ALG	3500
71823	54373	1940ALG	3500
65427	51241	1940ALG	3500
73065	54617	1940ALG	3500
73127	54679	1940ALG	3500
67664	51844	1940ALG	3500
70313	53136	1940ALG	3500
111931	61317	1940ALG	3500
116578	62174	1940ALG	3500
65752	51297	1947ALG	3500
70547	53368	1947ALG	3500
70593	53414	1947ALG	3500
116574	62170	1947ALG	3500
70949	53736	1947ALG	3500
106889	59818	1947ALG	3500
55083	47214	1947ALG	3500
70550	53371	1947ALG	3500
70617	53438	1947ALG	3500
129177	63928	1947ALG	3500
135647	64995	1947ALG	3500
136142	65144	1947ALG	3500
62284	50477	1948LG	3500
70565	53386	1948LG	3500
70652	53473	1948LG	3500
35765	706144	1948LG	3500
71214	53968	1948LG	3500
59160	49025	1948LG	3500
70682	53503	1948LG	3500
85073	57214	1948LG	3500
70612	53433	1948LG	3500
111738	61158	1948LG	3500
70335	53158	1948LG	3500
70621	53442	1948LG	3500
75624	56690	1948LG	3500
55082	47213	1948LG	3500
62232	50459	1949LG	3500
71259	54013	1949LG	3500
58719	48759	1949LG	3500
85050	57206	1949LG	3500
70362	53185	1949LG	3500
71178	53932	1949LG	3500
102574	59022	1949LG	3500
70315	53138	1949LG	3500
70329	53152	1949LG	3500
31485	701864	1949LG	3500
70353	53176	1949LG	3500
75624	56690	1949LG	3500
67664	51844	1949LG	3500
70384	53207	1949LG	3500
71179	53933	1949LG	3500
84779	57148	1959ALG	3500
74841	55888	1959ALG	3500
85055	57211	1959ALG	3500
84733	57132	1959ALG	3500
64096	50850	1959ALG	3500
71686	54320	1959ALG	3500
74998	56210	1959ALG	3500
75732	57653	1959ALG	3500
80271	61020	1959ALG	3500
136843	65433	1959ALG	3500
61005	49776	1959ALG	3500
102924	59124	1959ALG	3500
65423	51237	1959ALG	3500
74897	55943	1959ALG	3500
73295	55019	5221LG	3500
136686	65339	5221LG	3500
71825	54375	5221LG	3500
94778	58207	5221LG	3500
112072	61478	5221LG	3500
128723	63874	5221LG	3500
137142	65643	5221LG	3500
69777	52446	5221LG	3500
73047	54599	5221LG	3500
73100	54652	5221LG	3500
74479	55761	5221LG	3500
97276	58635	5221LG	3500
73076	54628	5221LG	3500
122428	63283	5221LG	3500
73122	54674	5221LG	3500
73347	55072	5221LG	3500
117181	62601	5221LG	3500
67622	51802	5221LG	3500
70963	53750	5231LG	3500
73176	54690	5231LG	3500
136686	65339	5231LG	3500
86130	57479	5231LG	3500
72529	54513	5231LG	3500
116685	62257	5231LG	3500
70939	53726	5231LG	3500
71823	54373	5231LG	3500
73100	54652	5231LG	3500
73527	55171	5231LG	3500
97276	58635	5231LG	3500
129973	64299	5231LG	3500
116577	62173	5231LG	3500
55085	47216	5231LG	3500
116592	62189	5231LG	3500
123281	63402	5231LG	3500
136442	65247	5231LG	3500
73297	55021	5231LG	3500
73313	55038	5231LG	3500
74454	55736	1447A	3500
94129	58139	1447A	3500
93127	58043	1447A	3500
117135	62568	1447A	3500
131033	64648	1447A	3500
75526	56459	1447A	3500
112224	61534	1447A	3500
112223	61533	1447A	3500
74989	56201	1447A	3500
123127	63380	1447A	3500
71975	54409	1447A	3500
102574	59022	3541	3500
60255	49427	7724	3500
116473	62151	1637A	3500
70179	53043	1077P1	3500
120423	63078	1077P1	3500
128329	63838	1077P1	3500
67793	51930	1077P1	3500
73127	54679	1077P1	3500
103973	59446	1077P1	3500
54439	46910	1077P1LG	3500
85873	57444	1077P1LG	3500
122134	10452	1077P1LG	3500
70639	53460	1077P1LG	3500
134537	64888	1077P1LG	3500
71833	54383	1077P1LG	3500
70591	53412	1077P1LG	3500
73299	55023	1077P1LG	3500
37553	707932	1077Pl	3500
74780	55857	1077Pl	3500
75012	56278	1077Pl	3500
73002	54529	1077Pl	3500
85374	57336	1077Pl	3500
117136	62570	1077Pl	3500
36034	706413	1077Pl	3500
74830	55877	1077Pl	3500
84885	57166	1077Pl	3500
85126	57236	1077Pl	3500
123487	63450	1077PlLG	3500
84883	57164	1077PlLG	3500
103331	59262	1077PlLG	3500
107175	59956	1077PlLG	3500
74327	55623	1077PlLG	3500
136138	65139	1077PlLG	3500
73479	55164	1077PlLG	3500
100523	58811	1077PlLG	3500
31740	702119	1077PlLG	3500
70658	53479	1077PlLG	3500
84924	57176	1077PlLG	3500
65723	51268	1089A	3500
84740	57139	1089ALG	3500
75082	56328	1087A	3500
85633	57395	1087A	3500
85201	57266	1087A	3500
54630	46989	1055A	3500
72541	54524	1055A	3500
85082	57223	1055A	3500
73375	55076	1055A	3500
106023	59669	1055ALG	3500
106895	59835	1055ALG	3500
85082	57223	1055ALG	3500
64830	51139	1055ALG	3500
71605	54247	1055ALG	3500
73180	54694	1055ALG	3500
73375	55076	1055ALG	3500
65726	51271	1055ALG	3500
84678	57092	1057ALG	3500
67810	51947	1059A	3500
123277	63398	1059A	3500
73044	54596	1059A	3500
70315	53138	1059A	3500
75624	56690	1059A	3500
108048	60574	1059A	3500
54911	47113	1059ALG	3500
70317	53140	1059ALG	3500
117236	62622	1059ALG	3500
65744	51289	1059ALG	3500
64077	50831	1057A	3500
75005	56217	1057A	3500
85033	57189	1057A	3500
85873	57444	1057A	3500
64122	50876	1057A	3500
85638	57400	1057A	3500
71414	54137	1057A	3500
80307	61056	1057A	3500
85262	57315	1057A	3500
65735	51280	1057A	3500
109824	60902	1057A	3500
64077	50831	1057ALG	3500
75005	56217	1057ALG	3500
80347	61096	1057ALG	3500
85183	57248	1057ALG	3500
108049	60575	1057ALG	3500
122729	63298	1057ALG	3500
73055	54607	1056A	3500
73307	55032	1056A	3500
75010	56276	1056A	3500
73375	55076	1056A	3500
60740	49539	1056A	3500
122231	44568	1056A	3500
85082	57223	1056ALG	3500
75010	56276	1056ALG	3500
90623	57730	1056ALG	3500
60740	49539	1056ALG	3500
67792	51929	1056ALG	3500
103270	59244	1787ALG	3500
65732	51277	1295A	3500
31269	701648	1052A	3500
61014	49785	1250LG	3500
70393	53216	1250LG	3500
70660	53481	1250LG	3500
122778	63312	1250LG	3500
111747	61167	1250LG	3500
64682	51102	1250LG	3500
70602	53423	1250LG	3500
59986	49320	1250LG	3500
69067	52196	1250LG	3500
70659	53480	1250LG	3500
62232	50459	1260LG	3500
70354	53177	1260LG	3500
111750	61170	1260LG	3500
56591	47804	1260LG	3500
70401	53224	1260LG	3500
70329	53152	1260LG	3500
70602	53423	1260LG	3500
71226	53980	1260LG	3500
108048	60574	1260LG	3500
139916	65888	1615	3500
139916	65888	1765ALG	3500
139916	65888	2912F	3500
136691	65344	1125ALG	3500
75129	56375	2810ZM	3500
31614	701993	2801LG	3500
136805	65427	2801LG	3500
74452	55734	2801LG	3500
136808	65430	2801LG	3500
84732	57131	2801LG	3500
84778	57147	2801LG	3500
85229	57282	2801LG	3500
129756	64086	2801LG	3500
74405	55687	2801LG	3500
80272	61021	2801LG	3500
136518	65285	2801LG	3500
74420	55702	2801LG	3500
85423	57340	2801LG	3500
71599	54241	2802LG	3500
80354	61103	2802LG	3500
117327	62709	2802LG	3500
129749	64079	2802LG	3500
136388	65242	2802LG	3500
71604	54246	2802LG	3500
